Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_per_sqm,Year,Month,Quarter,PropertyType
Glen Iris,20 Ruskin Rd,3,h,1880000.0,S,RT,2016-06-18,9.2,3146.0,3.0,2.0,2.0,668.0,,1920.0,Boroondara,-37.8489,145.0711,Southern Metropolitan,10412.0,2814.37125748503,2016,6,2016Q2,House
Glen Iris,3 Florence St,5,h,2352500.0,PI,Marshall,2016-11-19,9.2,3146.0,5.0,3.0,2.0,642.0,336.0,1930.0,Boroondara,-37.859,145.0656,Southern Metropolitan,10412.0,3664.330218068536,2016,11,2016Q4,House
Glen Iris,23 Flowerdale Rd,5,h,3860000.0,S,Marshall,2016-11-19,9.2,3146.0,5.0,4.0,2.0,830.0,520.0,2009.0,Boroondara,-37.8563,145.072,Southern Metropolitan,10412.0,4650.6024096385545,2016,11,2016Q4,House
Glen Iris,31 Gardiner Pde,4,h,2625000.0,PI,Marshall,2016-11-19,9.2,3146.0,4.0,3.0,2.0,840.0,326.0,1930.0,Boroondara,-37.8538,145.0641,Southern Metropolitan,10412.0,3125.0,2016,11,2016Q4,House
Glen Iris,2b York Rd,5,h,1650000.0,PI,Noel,2016-05-22,9.2,3146.0,5.0,2.0,2.0,400.0,,,Stonnington,-37.8572,145.0555,Southern Metropolitan,10412.0,4125.0,2016,5,2016Q2,House
Glen Iris,2/13 Estella St,2,u,690000.0,S,O'Donoghues,2016-09-24,9.2,3146.0,2.0,1.0,2.0,166.0,,,Boroondara,-37.863,145.0631,Southern Metropolitan,10412.0,4156.626506024097,2016,9,2016Q3,Unit
Glen Iris,7 Hope St,3,t,1200000.0,VB,O'Donoghues,2016-09-24,9.2,3146.0,3.0,2.0,2.0,541.0,,,Stonnington,-37.8628,145.0486,Southern Metropolitan,10412.0,2218.1146025878,2016,9,2016Q3,Townhouse
Glen Iris,15 Howitt St,4,h,3010000.0,S,Kay,2016-09-24,9.2,3146.0,3.0,3.0,2.0,677.0,,1910.0,Boroondara,-37.8476,145.0554,Southern Metropolitan,10412.0,4446.085672082718,2016,9,2016Q3,House
Glen Iris,98 Bath Rd,4,h,1950000.0,SP,Marshall,2017-02-25,9.2,3146.0,4.0,2.0,2.0,775.0,155.0,1960.0,Boroondara,-37.8561,145.0934,Southern Metropolitan,10412.0,2516.1290322580644,2017,2,2017Q1,House
Glen Iris,28 Ferndale Rd,3,h,2200000.0,S,Marshall,2017-02-25,9.2,3146.0,3.0,1.0,2.0,700.0,142.0,1930.0,Boroondara,-37.8553,145.0711,Southern Metropolitan,10412.0,3142.8571428571427,2017,2,2017Q1,House
Glen Iris,32 Howie St,3,h,1751000.0,S,Jellis,2017-02-25,9.2,3146.0,3.0,1.0,3.0,609.0,140.0,1930.0,Boroondara,-37.8542,145.0733,Southern Metropolitan,10412.0,2875.2052545155993,2017,2,2017Q1,House
Glen Iris,22 Kyarra Rd,4,h,1857000.0,S,Kay,2017-02-25,9.2,3146.0,4.0,2.0,3.0,548.0,205.0,1930.0,Stonnington,-37.8536,145.0547,Southern Metropolitan,10412.0,3388.6861313868612,2017,2,2017Q1,House
Glen Iris,14/1737 Malvern Rd,1,u,375000.0,PI,Noel,2017-02-25,9.2,3146.0,1.0,1.0,1.0,602.0,,,Stonnington,-37.8597,145.0571,Southern Metropolitan,10412.0,622.9235880398671,2017,2,2017Q1,Unit
Glen Iris,8 Rix St,3,h,1500000.0,S,RT,2017-02-25,9.2,3146.0,3.0,1.0,3.0,401.0,107.0,1935.0,Boroondara,-37.8471,145.05100000000004,Southern Metropolitan,10412.0,3740.648379052369,2017,2,2017Q1,House
Glen Iris,78 Valley Pde,4,h,2725000.0,S,Marshall,2017-02-25,9.2,3146.0,4.0,3.0,2.0,603.0,246.0,2007.0,Boroondara,-37.8521,145.0657,Southern Metropolitan,10412.0,4519.071310116086,2017,2,2017Q1,House
Glen Iris,8 Hadley Ct,2,h,1723000.0,S,Jellis,2016-07-26,9.2,3146.0,2.0,1.0,1.0,553.0,,,Boroondara,-37.8464,145.0511,Southern Metropolitan,10412.0,3115.732368896926,2016,7,2016Q3,House
Glen Iris,1687 Malvern Rd,3,h,2800000.0,S,Greg,2016-07-26,9.2,3146.0,3.0,1.0,2.0,762.0,153.0,1930.0,Stonnington,-37.8575,145.0554,Southern Metropolitan,10412.0,3674.540682414698,2016,7,2016Q3,House
Glen Iris,21 Beatrice St,3,h,1665000.0,S,hockingstuart,2016-06-27,9.2,3146.0,3.0,1.0,2.0,685.0,143.0,1941.0,Boroondara,-37.8538,145.0842,Southern Metropolitan,10412.0,2430.6569343065694,2016,6,2016Q2,House
Glen Iris,60 Madeline St,3,h,1420000.0,S,Buxton,2016-06-27,9.2,3146.0,3.0,1.0,2.0,615.0,607.0,1940.0,Boroondara,-37.8578,145.0919,Southern Metropolitan,10412.0,2308.9430894308944,2016,6,2016Q2,House
Glen Iris,44A Beryl St,3,h,1550000.0,S,Jellis,2016-11-27,9.2,3146.0,3.0,2.0,2.0,307.0,,,Boroondara,-37.8531,145.086,Southern Metropolitan,10412.0,5048.85993485342,2016,11,2016Q4,House
Glen Iris,3/1526 High St,1,u,420000.0,VB,Jellis,2016-11-27,9.2,3146.0,1.0,1.0,1.0,805.0,,2011.0,Boroondara,-37.8592,145.0484,Southern Metropolitan,10412.0,521.7391304347826,2016,11,2016Q4,Unit
Glen Iris,53 Madeline St,4,h,1920000.0,S,Marshall,2016-11-27,9.2,3146.0,4.0,2.0,2.0,706.0,,,Boroondara,-37.8573,145.0904,Southern Metropolitan,10412.0,2719.5467422096317,2016,11,2016Q4,House
Glen Iris,21 Park Rd,5,h,2100000.0,S,Jellis,2016-11-27,9.2,3146.0,5.0,3.0,2.0,696.0,,1989.0,Boroondara,-37.8478,145.0566,Southern Metropolitan,10412.0,3017.2413793103447,2016,11,2016Q4,House
Glen Iris,14 Queens Pde,5,h,2410000.0,PI,Marshall,2016-11-27,9.2,3146.0,5.0,2.0,2.0,654.0,354.0,2015.0,Boroondara,-37.8515,145.0922,Southern Metropolitan,10412.0,3685.0152905198775,2016,11,2016Q4,House
Glen Iris,30 Valley Pde,4,h,2100000.0,PI,Marshall,2016-11-27,9.2,3146.0,4.0,2.0,2.0,645.0,216.0,1930.0,Boroondara,-37.8516,145.061,Southern Metropolitan,10412.0,3255.813953488372,2016,11,2016Q4,House
Glen Iris,15 Yeovil Rd,4,h,2950000.0,S,Kay,2016-11-27,9.2,3146.0,4.0,2.0,2.0,1485.0,295.0,1966.0,Boroondara,-37.8509,145.0856,Southern Metropolitan,10412.0,1986.5319865319866,2016,11,2016Q4,House
Glen Iris,3 Fairview Gr,5,h,3365000.0,S,RT,2016-05-28,9.2,3146.0,5.0,2.0,2.0,1339.0,270.0,1925.0,Stonnington,-37.8649,145.0547,Southern Metropolitan,10412.0,2513.0694548170277,2016,5,2016Q2,House
Glen Iris,1 Rosedale Rd,4,h,1390000.0,S,Noel,2016-05-28,9.2,3146.0,3.0,2.0,3.0,397.0,,,Boroondara,-37.8578,145.06799999999996,Southern Metropolitan,10412.0,3501.259445843829,2016,5,2016Q2,House
Glen Iris,59 Staughton Rd,4,h,1802000.0,S,J,2016-05-28,9.2,3146.0,4.0,3.0,2.0,394.0,,1980.0,Boroondara,-37.8523,145.0603,Southern Metropolitan,10412.0,4573.604060913705,2016,5,2016Q2,House
Glen Iris,2 Bell St,3,h,1310000.0,S,Marshall,2016-08-28,9.2,3146.0,3.0,1.0,2.0,464.0,,,Boroondara,-37.8539,145.0702,Southern Metropolitan,10412.0,2823.2758620689656,2016,8,2016Q3,House
Glen Iris,24 Brandon St,3,h,1931000.0,S,Jellis,2016-08-28,9.2,3146.0,3.0,2.0,2.0,648.0,193.0,1975.0,Boroondara,-37.8547,145.0771,Southern Metropolitan,10412.0,2979.938271604938,2016,8,2016Q3,House
Glen Iris,45 Rosedale Rd,4,h,2000000.0,PI,RT,2016-08-28,9.2,3146.0,3.0,2.0,4.0,401.0,,,Boroondara,-37.8583,145.0726,Southern Metropolitan,10412.0,4987.5311720698255,2016,8,2016Q3,House
Glen Iris,318 Tooronga Rd,2,h,1250000.0,S,Marshall,2016-08-28,9.2,3146.0,2.0,1.0,2.0,438.0,107.0,1910.0,Stonnington,-37.8511,145.0428,Southern Metropolitan,10412.0,2853.8812785388127,2016,8,2016Q3,House
Glen Iris,35 Adrian St,5,h,2400000.0,VB,Jellis,2016-07-30,9.2,3146.0,5.0,3.0,2.0,709.0,672.0,1930.0,Boroondara,-37.8529,145.0806,Southern Metropolitan,10412.0,3385.049365303244,2016,7,2016Q3,House
Glenroy,89 John St,3,h,610000.0,S,Ray,2016-09-03,13.0,3046.0,3.0,1.0,2.0,696.0,118.0,1960.0,Moreland,-37.6972,144.9431,Northern Metropolitan,8870.0,876.4367816091954,2016,9,2016Q3,House
Glenroy,55 Daley St,3,h,610000.0,S,Walshe,2016-12-03,13.0,3046.0,3.0,1.0,3.0,640.0,144.0,1960.0,Moreland,-37.6979,144.9335,Northern Metropolitan,8870.0,953.125,2016,12,2016Q4,House
Glenroy,2/74 Daley St,3,t,555000.0,SP,Stockdale,2016-12-03,13.0,3046.0,3.0,2.0,2.0,244.0,3.0,,Moreland,-37.6969,144.9299,Northern Metropolitan,8870.0,2274.590163934426,2016,12,2016Q4,Townhouse
Glenroy,62 Farview St,3,h,500000.0,S,Nelson,2016-12-03,13.0,3046.0,3.0,1.0,1.0,336.0,,,Moreland,-37.7088,144.9356,Northern Metropolitan,8870.0,1488.095238095238,2016,12,2016Q4,House
Glenroy,39 Morley St,3,h,806500.0,S,Barry,2016-12-03,13.0,3046.0,3.0,1.0,2.0,766.0,127.0,1965.0,Moreland,-37.6988,144.9372,Northern Metropolitan,8870.0,1052.8720626631855,2016,12,2016Q4,House
Glenroy,23 Wheatsheaf Rd,5,h,1150000.0,PI,Barry,2016-12-03,13.0,3046.0,5.0,3.0,2.0,700.0,,,Moreland,-37.7095,144.9253,Northern Metropolitan,8870.0,1642.857142857143,2016,12,2016Q4,House
Glenroy,13 Acacia St,5,h,850000.0,PI,Barry,2017-03-04,13.0,3046.0,5.0,3.0,1.0,487.0,,,Moreland,-37.7088,144.92600000000004,Northern Metropolitan,8870.0,1745.3798767967146,2017,3,2017Q1,House
Glenroy,2 Roy St,4,h,550000.0,VB,Peter,2017-03-04,13.0,3046.0,4.0,2.0,1.0,683.0,138.0,2017.0,Moreland,-37.6964,144.9314,Northern Metropolitan,8870.0,805.2708638360176,2017,3,2017Q1,House
Glenroy,42 Sadie St,3,h,822000.0,S,Stockdale,2017-03-04,13.0,3046.0,3.0,1.0,4.0,700.0,105.0,1950.0,Moreland,-37.6988,144.9438,Northern Metropolitan,8870.0,1174.2857142857142,2017,3,2017Q1,House
Glenroy,15 Stanley St,3,h,980000.0,SP,Brad,2017-03-04,13.0,3046.0,3.0,2.0,3.0,1029.0,136.0,1950.0,Moreland,-37.7115,144.9147,Northern Metropolitan,8870.0,952.3809523809524,2017,3,2017Q1,House
Glenroy,123 Glenroy Rd,3,h,670000.0,S,Stockdale,2016-08-06,13.0,3046.0,3.0,1.0,1.0,652.0,,,Moreland,-37.7062,144.9261,Northern Metropolitan,8870.0,1027.6073619631902,2016,8,2016Q3,House
Glenroy,3/27 Harold St,2,u,430000.0,PI,Jason,2016-08-06,13.0,3046.0,2.0,1.0,1.0,164.0,100.0,2010.0,Moreland,-37.7072,144.9252,Northern Metropolitan,8870.0,2621.951219512195,2016,8,2016Q3,Unit
Glenroy,45 Stanley St,2,h,852500.0,S,Barry,2016-08-06,13.0,3046.0,2.0,1.0,2.0,832.0,,,Moreland,-37.7126,144.9122,Northern Metropolitan,8870.0,1024.639423076923,2016,8,2016Q3,House
Glenroy,46 Stanley St,4,h,1025000.0,S,Burnham,2016-08-06,13.0,3046.0,4.0,2.0,4.0,1011.0,,,Moreland,-37.712,144.9127,Northern Metropolitan,8870.0,1013.8476755687439,2016,8,2016Q3,House
Glenroy,1c Barwon St,2,h,540000.0,VB,Nelson,2016-05-07,13.0,3046.0,2.0,1.0,1.0,164.0,114.0,2010.0,Moreland,-37.7082,144.9178,Northern Metropolitan,8870.0,3292.682926829268,2016,5,2016Q2,House
Glenroy,79 Glen St,2,h,530000.0,SP,Barry,2016-11-07,13.0,3046.0,2.0,1.0,2.0,643.0,,,Moreland,-37.6978,144.9276,Northern Metropolitan,8870.0,824.2612752721617,2016,11,2016Q4,House
Glenroy,11 Caldwell St,3,h,721000.0,S,YPA,2016-10-08,13.0,3046.0,3.0,1.0,2.0,674.0,,1976.0,Moreland,-37.7102,144.9362,Northern Metropolitan,8870.0,1069.73293768546,2016,10,2016Q4,House
Glenroy,1 Gordon Ct,3,h,737000.0,S,Stockdale,2016-10-08,13.0,3046.0,3.0,1.0,4.0,640.0,97.0,1950.0,Moreland,-37.6986,144.9243,Northern Metropolitan,8870.0,1151.5625,2016,10,2016Q4,House
Glenroy,134 John St,3,h,575500.0,S,hockingstuart,2016-10-08,13.0,3046.0,3.0,1.0,1.0,701.0,,,Moreland,-37.6953,144.9397,Northern Metropolitan,8870.0,820.9700427960057,2016,10,2016Q4,House
Glenroy,4 Lyons St,3,h,600000.0,S,Barry,2016-10-08,13.0,3046.0,3.0,1.0,2.0,702.0,,,Moreland,-37.6999,144.9387,Northern Metropolitan,8870.0,854.7008547008547,2016,10,2016Q4,House
Glenroy,24a Morell St,3,h,460000.0,SP,Raine,2016-10-08,13.0,3046.0,3.0,2.0,2.0,224.0,3.0,1950.0,Moreland,-37.702,144.9507,Northern Metropolitan,8870.0,2053.5714285714284,2016,10,2016Q4,House
Glenroy,1/919 Pascoe Vale Rd,3,t,370000.0,PI,Walshe,2016-10-08,13.0,3046.0,3.0,2.0,1.0,259.0,,2003.0,Moreland,-37.6977,144.9149,Northern Metropolitan,8870.0,1428.5714285714287,2016,10,2016Q4,Townhouse
Glenroy,6 Cosmos St,3,h,691000.0,S,Stockdale,2016-09-10,13.0,3046.0,3.0,1.0,2.0,753.0,,,Moreland,-37.7065,144.9374,Northern Metropolitan,8870.0,917.6626826029217,2016,9,2016Q3,House
Glenroy,62 Everard St,3,h,500000.0,S,Nelson,2016-09-10,13.0,3046.0,3.0,1.0,1.0,589.0,,,Moreland,-37.6993,144.9393,Northern Metropolitan,8870.0,848.8964346349745,2016,9,2016Q3,House
Glenroy,3/28 Stanley St,3,t,545000.0,S,Barry,2016-09-10,13.0,3046.0,3.0,2.0,1.0,136.0,130.0,2014.0,Moreland,-37.7112,144.9142,Northern Metropolitan,8870.0,4007.3529411764707,2016,9,2016Q3,Townhouse
Glenroy,30 Bourchier St,3,h,670000.0,PI,Brad,2016-12-10,13.0,3046.0,3.0,1.0,4.0,734.0,140.0,1960.0,Moreland,-37.7007,144.9378,Northern Metropolitan,8870.0,912.8065395095368,2016,12,2016Q4,House
Glenroy,44 Daley St,3,h,572000.0,S,Walshe,2016-12-10,13.0,3046.0,3.0,1.0,2.0,627.0,,,Moreland,-37.6974,144.9326,Northern Metropolitan,8870.0,912.280701754386,2016,12,2016Q4,House
Glenroy,6 Dromana St,4,h,702000.0,S,Eview,2016-12-10,13.0,3046.0,4.0,1.0,4.0,606.0,124.0,1956.0,Moreland,-37.7104,144.9088,Northern Metropolitan,8870.0,1158.4158415841584,2016,12,2016Q4,House
Glenroy,137 Glenroy Rd,2,h,730000.0,S,Barry,2016-12-10,13.0,3046.0,2.0,1.0,1.0,705.0,115.0,1950.0,Moreland,-37.706,144.9245,Northern Metropolitan,8870.0,1035.4609929078015,2016,12,2016Q4,House
Glenroy,24 Trevannion St,3,h,711500.0,S,Stockdale,2016-12-10,13.0,3046.0,3.0,1.0,3.0,667.0,81.0,1950.0,Moreland,-37.7005,144.9185,Northern Metropolitan,8870.0,1066.7166416791604,2016,12,2016Q4,House
Glenroy,1 Tudor St,3,h,820000.0,VB,Nelson,2016-12-10,13.0,3046.0,3.0,2.0,4.0,805.0,,,Moreland,-37.708,144.9211,Northern Metropolitan,8870.0,1018.6335403726708,2016,12,2016Q4,House
Glenroy,45 Cosmos St,5,h,810000.0,S,Stockdale,2017-03-11,13.0,3046.0,5.0,4.0,4.0,695.0,176.0,1950.0,Moreland,-37.7028,144.9377,Northern Metropolitan,8870.0,1165.4676258992806,2017,3,2017Q1,House
Glenroy,1/1 Danae St,3,t,460000.0,S,Eview,2016-11-12,13.0,3046.0,3.0,1.0,1.0,325.0,106.0,1970.0,Moreland,-37.7001,144.9291,Northern Metropolitan,8870.0,1415.3846153846155,2016,11,2016Q4,Townhouse
Glenroy,24 Sadie St,3,h,793000.0,S,Eview,2016-11-12,13.0,3046.0,3.0,1.0,2.0,780.0,120.0,1960.0,Moreland,-37.7,144.9427,Northern Metropolitan,8870.0,1016.6666666666666,2016,11,2016Q4,House
Glenroy,57 View St,3,h,596000.0,S,Hodges,2016-11-12,13.0,3046.0,3.0,1.0,3.0,624.0,,,Moreland,-37.6967,144.9313,Northern Metropolitan,8870.0,955.1282051282051,2016,11,2016Q4,House
Glenroy,149 Augustine Tce,3,h,447500.0,S,Melbourne,2016-10-15,13.0,3046.0,3.0,1.0,1.0,320.0,130.0,2000.0,Moreland,-37.6949,144.9122,Northern Metropolitan,8870.0,1398.4375,2016,10,2016Q4,House
Glenroy,45 Fran St,3,h,588000.0,S,YPA,2016-10-15,13.0,3046.0,3.0,1.0,1.0,616.0,125.0,1960.0,Moreland,-37.7029,144.9053,Northern Metropolitan,8870.0,954.5454545454545,2016,10,2016Q4,House
Glenroy,2/22 Sadie St,2,u,410000.0,SP,Brad,2016-10-15,13.0,3046.0,2.0,1.0,2.0,200.0,81.0,2000.0,Moreland,-37.7002,144.9428,Northern Metropolitan,8870.0,2050.0,2016,10,2016Q4,Unit
Glenroy,44 Widford St,3,h,688000.0,S,Stockdale,2016-10-15,13.0,3046.0,3.0,1.0,4.0,700.0,,,Moreland,-37.7022,144.924,Northern Metropolitan,8870.0,982.8571428571429,2016,10,2016Q4,House
Glenroy,57 Widford St,3,h,612500.0,S,Stockdale,2016-10-15,13.0,3046.0,3.0,2.0,3.0,635.0,,,Moreland,-37.7006,144.9239,Northern Metropolitan,8870.0,964.5669291338583,2016,10,2016Q4,House
Glenroy,40 View St,3,h,525000.0,S,Brad,2016-04-16,13.0,3046.0,3.0,1.0,1.0,665.0,85.0,1950.0,Moreland,-37.6966,144.9331,Northern Metropolitan,8870.0,789.4736842105264,2016,4,2016Q2,House
Glenroy,10 Anselm Gr,3,h,703000.0,S,Eview,2016-09-17,13.0,3046.0,3.0,1.0,4.0,704.0,102.0,1960.0,Moreland,-37.7021,144.9136,Northern Metropolitan,8870.0,998.5795454545455,2016,9,2016Q3,House
Glenroy,1/112 Cardinal Rd,4,t,608000.0,S,Raine,2016-09-17,13.0,3046.0,3.0,2.0,1.0,252.0,150.0,2014.0,Moreland,-37.7006,144.9299,Northern Metropolitan,8870.0,2412.6984126984125,2016,9,2016Q3,Townhouse
Glenroy,55 Fran St,5,h,705000.0,PI,Barry,2016-09-17,13.0,3046.0,5.0,3.0,2.0,612.0,,1970.0,Moreland,-37.7022,144.9054,Northern Metropolitan,8870.0,1151.9607843137255,2016,9,2016Q3,House
Glenroy,6/2 Murrell St,2,u,320500.0,S,Nelson,2016-09-17,13.0,3046.0,2.0,1.0,1.0,3056.0,,,Moreland,-37.7042,144.9214,Northern Metropolitan,8870.0,104.87565445026178,2016,9,2016Q3,Unit
Glenroy,21A Cosmos St,3,h,577000.0,S,Barry,2017-03-18,13.0,3046.0,3.0,1.0,2.0,706.0,,,Moreland,-37.7053,144.9372,Northern Metropolitan,8870.0,817.2804532577903,2017,3,2017Q1,House
Glenroy,14/854 Pascoe Vale Rd,2,u,230000.0,PI,Raine,2017-03-18,13.0,3046.0,2.0,1.0,1.0,1996.0,,,Moreland,-37.702,144.9154,Northern Metropolitan,8870.0,115.23046092184369,2017,3,2017Q1,Unit
Glenroy,139 John St,3,h,765500.0,S,Barry,2016-06-18,13.0,3046.0,3.0,2.0,2.0,780.0,180.0,1970.0,Moreland,-37.6955,144.9389,Northern Metropolitan,8870.0,981.4102564102565,2016,6,2016Q2,House
Glenroy,2/709 Pascoe Vale Rd,3,u,470000.0,SP,Barry,2016-06-18,13.0,3046.0,3.0,1.0,2.0,187.0,99.0,2014.0,Moreland,-37.7098,144.9163,Northern Metropolitan,8870.0,2513.3689839572194,2016,6,2016Q2,Unit
Glenroy,1/2 Prospect St,3,u,482500.0,SP,Brad,2016-06-18,13.0,3046.0,3.0,1.0,1.0,265.0,,1995.0,Moreland,-37.7083,144.9158,Northern Metropolitan,8870.0,1820.754716981132,2016,6,2016Q2,Unit
Glenroy,48 Everard St,3,h,580000.0,S,Barry,2016-11-19,13.0,3046.0,3.0,1.0,2.0,650.0,142.0,1960.0,Moreland,-37.7002,144.9408,Northern Metropolitan,8870.0,892.3076923076923,2016,11,2016Q4,House
Glenroy,3/4 Murrell St,2,t,434500.0,S,Eview,2016-11-19,13.0,3046.0,2.0,1.0,1.0,125.0,,1975.0,Moreland,-37.7042,144.9211,Northern Metropolitan,8870.0,3476.0,2016,11,2016Q4,Townhouse
Glenroy,1/38 Stanley St,2,u,620250.0,S,Stockdale,2016-11-19,13.0,3046.0,2.0,1.0,2.0,253.0,91.0,2012.0,Moreland,-37.7117,144.9135,Northern Metropolitan,8870.0,2451.581027667984,2016,11,2016Q4,Unit
Glenroy,128 Widford St,3,h,710000.0,S,Stockdale,2016-11-19,13.0,3046.0,3.0,1.0,1.0,796.0,104.0,1960.0,Moreland,-37.6955,144.9253,Northern Metropolitan,8870.0,891.9597989949749,2016,11,2016Q4,House
Glenroy,54 Cromwell St,4,h,630000.0,S,Stockdale,2016-05-22,13.0,3046.0,3.0,1.0,2.0,630.0,130.0,1960.0,Moreland,-37.7002,144.9232,Northern Metropolitan,8870.0,1000.0,2016,5,2016Q2,House
Glenroy,37 Farview St,2,t,420000.0,SP,Stockdale,2016-05-22,13.0,3046.0,2.0,1.0,1.0,307.0,,,Moreland,-37.7117,144.9348,Northern Metropolitan,8870.0,1368.0781758957655,2016,5,2016Q2,Townhouse
Glenroy,106 Outlook Dr,3,h,600000.0,S,Stockdale,2016-05-22,13.0,3046.0,3.0,1.0,4.0,541.0,139.0,1968.0,Moreland,-37.7051,144.9069,Northern Metropolitan,8870.0,1109.0573012939,2016,5,2016Q2,House
Glenroy,1/7 Harold St,3,t,550000.0,SP,Stockdale,2016-08-22,13.0,3046.0,3.0,2.0,2.0,212.0,129.0,2010.0,Moreland,-37.7073,144.9277,Northern Metropolitan,8870.0,2594.3396226415093,2016,8,2016Q3,Townhouse
Glenroy,2/27 Morley St,3,u,460000.0,S,Barry,2016-08-22,13.0,3046.0,3.0,2.0,1.0,190.0,,,Moreland,-37.6997,144.9367,Northern Metropolitan,8870.0,2421.0526315789475,2016,8,2016Q3,Unit
Glenroy,46 Moonee Bvd,4,h,600000.0,SP,Stockdale,2016-04-23,13.0,3046.0,4.0,1.0,2.0,586.0,159.0,1968.0,Moreland,-37.6975,144.9065,Northern Metropolitan,8870.0,1023.8907849829352,2016,4,2016Q2,House
Glenroy,47 Cardinal Rd,4,h,1217500.0,S,Barry,2016-09-24,13.0,3046.0,4.0,3.0,2.0,693.0,192.0,2014.0,Moreland,-37.7111,144.9275,Northern Metropolitan,8870.0,1756.8542568542568,2016,9,2016Q3,House
Glenroy,135 Hilton St,3,h,600000.0,SP,Barry,2016-09-24,13.0,3046.0,3.0,1.0,2.0,599.0,150.0,1960.0,Moreland,-37.7009,144.9291,Northern Metropolitan,8870.0,1001.669449081803,2016,9,2016Q3,House
Glenroy,29 Moonee Bvd,3,h,570000.0,PI,Barry,2016-09-24,13.0,3046.0,3.0,2.0,2.0,585.0,146.0,1975.0,Moreland,-37.6977,144.9071,Northern Metropolitan,8870.0,974.3589743589744,2016,9,2016Q3,House
Glenroy,46 Sadie St,4,h,655000.0,SP,Stockdale,2016-09-24,13.0,3046.0,4.0,1.0,2.0,695.0,,,Moreland,-37.6985,144.9441,Northern Metropolitan,8870.0,942.4460431654676,2016,9,2016Q3,House
Glenroy,118 Bindi St,3,h,500000.0,SP,Nelson,2017-02-25,13.0,3046.0,3.0,1.0,4.0,677.0,,,Moreland,-37.695,144.9271,Northern Metropolitan,8870.0,738.5524372230428,2017,2,2017Q1,House
Glenroy,65 Farview St,3,h,762700.0,SP,Stockdale,2017-02-25,13.0,3046.0,3.0,1.0,4.0,597.0,100.0,1960.0,Moreland,-37.7097,144.9351,Northern Metropolitan,8870.0,1277.5544388609715,2017,2,2017Q1,House
Glenroy,3/27 Gladstone Pde,2,u,465000.0,S,YPA,2017-02-25,13.0,3046.0,2.0,1.0,1.0,176.0,89.0,2012.0,Moreland,-37.7081,144.912,Northern Metropolitan,8870.0,2642.0454545454545,2017,2,2017Q1,Unit
Glenroy,52 Glenroy Rd,2,h,741250.0,S,Barry,2017-02-25,13.0,3046.0,2.0,1.0,1.0,668.0,88.0,1955.0,Moreland,-37.7067,144.9331,Northern Metropolitan,8870.0,1109.6556886227545,2017,2,2017Q1,House
Glenroy,4/36 Acacia St,2,t,488500.0,S,Stockdale,2016-06-27,13.0,3046.0,2.0,2.0,1.0,190.0,2.0,,Moreland,-37.7072,144.9241,Northern Metropolitan,8870.0,2571.0526315789475,2016,6,2016Q2,Townhouse
Glenroy,44 Everard St,4,h,787500.0,S,Barry,2016-06-27,13.0,3046.0,4.0,2.0,2.0,650.0,,,Moreland,-37.7004,144.9411,Northern Metropolitan,8870.0,1211.5384615384614,2016,6,2016Q2,House
Glenroy,1/47 Lytton St,2,u,442000.0,S,Brad,2016-06-27,13.0,3046.0,3.0,1.0,1.0,245.0,,,Moreland,-37.7076,144.9097,Northern Metropolitan,8870.0,1804.0816326530612,2016,6,2016Q2,Unit
Glenroy,107 Glenroy Rd,4,h,1000000.0,PI,Barry,2016-11-27,13.0,3046.0,4.0,2.0,8.0,977.0,304.0,1935.0,Moreland,-37.7063,144.9273,Northern Metropolitan,8870.0,1023.5414534288639,2016,11,2016Q4,House
Glenroy,4 Glenroy Rd,2,h,726335.0,S,Eview,2016-11-27,13.0,3046.0,2.0,1.0,2.0,590.0,,,Moreland,-37.7072,144.938,Northern Metropolitan,8870.0,1231.0762711864406,2016,11,2016Q4,House
Glenroy,165 Hilton St,4,h,630000.0,S,Stockdale,2016-11-27,13.0,3046.0,4.0,2.0,2.0,602.0,180.0,1950.0,Moreland,-37.7005,144.9258,Northern Metropolitan,8870.0,1046.5116279069769,2016,11,2016Q4,House
Glenroy,72 Pecham St,3,h,670000.0,S,Barry,2016-11-27,13.0,3046.0,3.0,1.0,3.0,705.0,135.0,1950.0,Moreland,-37.6967,144.9116,Northern Metropolitan,8870.0,950.354609929078,2016,11,2016Q4,House
Glenroy,3/48 William St,2,h,417000.0,S,Stockdale,2016-11-27,13.0,3046.0,2.0,1.0,1.0,172.0,77.0,2013.0,Moreland,-37.7074,144.9086,Northern Metropolitan,8870.0,2424.4186046511627,2016,11,2016Q4,House
Glenroy,1/26 York St,3,t,600000.0,VB,Nelson,2016-11-27,13.0,3046.0,3.0,1.0,2.0,258.0,143.0,2001.0,Moreland,-37.7047,144.9087,Northern Metropolitan,8870.0,2325.5813953488373,2016,11,2016Q4,Townhouse
Glenroy,3/132 Widford St,3,t,440000.0,SP,Nelson,2016-05-28,13.0,3046.0,3.0,2.0,1.0,215.0,121.0,2010.0,Moreland,-37.6952,144.9256,Northern Metropolitan,8870.0,2046.5116279069769,2016,5,2016Q2,Townhouse
