TransactionID,Suburb,Date,PropertyType,Price,Bedrooms,Bathrooms,Car_Spaces,Landsize,Price_per_sqm,Suburb_Median,Price_Deviation
888,Essendon,2016-10-15,House,980000.0,3,1.0,3.0,503.0,1948.31013916501,1165000.0,-0.1587982832618025
889,Essendon,2016-10-15,Unit,840000.0,3,2.0,2.0,282.0,2978.723404255319,1165000.0,-0.278969957081545
890,Essendon,2016-10-15,House,1001000.0,2,1.0,2.0,244.0,4102.459016393443,1165000.0,-0.1407725321888412
891,Essendon,2016-04-16,Unit,800000.0,2,1.0,2.0,502.0,1593.6254980079682,1165000.0,-0.3133047210300429
892,Essendon,2016-04-16,House,1575000.0,5,3.0,2.0,700.0,2250.0,1165000.0,0.351931330472103
893,Essendon,2016-04-16,House,1467000.0,4,2.0,1.0,683.0,2147.8770131771594,1165000.0,0.2592274678111588
894,Essendon,2016-04-16,House,770000.0,3,1.0,0.0,438.0,1757.9908675799086,1165000.0,-0.3390557939914163
895,Essendon,2016-04-16,House,890000.0,2,1.0,1.0,649.0,1371.3405238828968,1165000.0,-0.2360515021459227
896,Essendon,2016-07-16,House,870000.0,2,1.0,2.0,319.0,2727.2727272727275,1165000.0,-0.2532188841201717
897,Essendon,2016-07-16,House,1500000.0,4,2.0,2.0,858.0,1748.2517482517485,1165000.0,0.2875536480686695
898,Essendon,2016-07-16,House,1266000.0,3,1.0,2.0,635.0,1993.7007874015749,1165000.0,0.086695278969957
899,Essendon,2016-09-17,House,1134000.0,3,1.0,1.0,551.0,2058.076225045372,1165000.0,-0.0266094420600858
900,Essendon,2016-09-17,House,1756000.0,5,2.0,5.0,963.0,1823.4683281412256,1165000.0,0.5072961373390558
901,Essendon,2016-09-17,Unit,650000.0,2,1.0,1.0,156.0,4166.666666666667,1165000.0,-0.4420600858369098
902,Essendon,2016-09-17,House,1065000.0,2,1.0,2.0,477.0,2232.7044025157234,1165000.0,-0.0858369098712446
903,Essendon,2016-09-17,Unit,667000.0,2,1.0,1.0,206.0,3237.864077669903,1165000.0,-0.4274678111587983
904,Essendon,2016-09-17,House,1610000.0,4,2.0,2.0,601.0,2678.8685524126454,1165000.0,0.3819742489270386
905,Essendon,2017-03-18,House,1695000.0,3,1.0,3.0,855.0,1982.4561403508771,1165000.0,0.4549356223175965
906,Essendon,2017-03-18,House,930000.0,2,1.0,2.0,225.0,4133.333333333333,1165000.0,-0.2017167381974249
907,Essendon,2017-03-18,House,1870000.0,4,1.0,1.0,700.0,2671.4285714285716,1165000.0,0.6051502145922747
908,Essendon,2017-03-18,House,1726000.0,4,2.0,2.0,705.0,2448.22695035461,1165000.0,0.4815450643776824
909,Essendon,2017-03-18,House,1050000.0,3,1.0,1.0,420.0,2500.0,1165000.0,-0.0987124463519313
910,Essendon,2017-03-18,House,1470000.0,3,1.0,1.0,687.0,2139.7379912663755,1165000.0,0.2618025751072961
911,Essendon,2017-03-18,House,801500.0,3,1.0,1.0,175.0,4580.0,1165000.0,-0.3120171673819742
912,Essendon,2016-06-18,House,1475000.0,3,1.0,2.0,388.0,3801.546391752577,1165000.0,0.2660944206008583
913,Essendon,2016-06-18,Townhouse,750000.0,3,1.0,1.0,253.0,2964.4268774703555,1165000.0,-0.3562231759656652
914,Essendon,2016-11-19,House,1600000.0,4,3.0,1.0,519.0,3082.8516377649325,1165000.0,0.3733905579399141
915,Essendon,2016-11-19,House,1535000.0,4,1.0,2.0,638.0,2405.956112852665,1165000.0,0.3175965665236051
916,Essendon,2016-11-19,House,1400000.0,3,2.0,2.0,383.0,3655.3524804177546,1165000.0,0.2017167381974249
917,Essendon,2016-08-22,House,1460000.0,3,2.0,1.0,605.0,2413.223140495868,1165000.0,0.2532188841201717
918,Essendon,2016-09-24,Unit,405000.0,2,1.0,1.0,121.0,3347.1074380165287,1165000.0,-0.6523605150214592
919,Essendon,2016-09-24,Unit,740000.0,2,1.0,1.0,250.0,2960.0,1165000.0,-0.3648068669527897
920,Essendon,2017-02-25,Unit,691000.0,2,1.0,1.0,201.0,3437.8109452736317,1165000.0,-0.4068669527896996
921,Essendon,2017-02-25,House,2355000.0,4,2.0,3.0,715.0,3293.7062937062938,1165000.0,1.0214592274678111
922,Essendon,2017-02-25,House,1560000.0,4,1.0,2.0,650.0,2400.0,1165000.0,0.3390557939914163
923,Essendon,2016-07-26,House,1330000.0,3,1.0,4.0,687.0,1935.9534206695776,1165000.0,0.1416309012875536
924,Essendon,2016-07-26,House,1625000.0,3,2.0,1.0,858.0,1893.939393939394,1165000.0,0.3948497854077253
925,Essendon,2016-07-26,House,1150000.0,3,1.0,0.0,300.0,3833.3333333333335,1165000.0,-0.0128755364806866
926,Essendon,2016-06-27,House,1085000.0,3,1.0,1.0,325.0,3338.4615384615386,1165000.0,-0.0686695278969957
927,Essendon,2016-06-27,House,1800000.0,6,2.0,2.0,870.0,2068.9655172413795,1165000.0,0.5450643776824035
928,Essendon,2016-06-27,Unit,645000.0,2,1.0,1.0,170.0,3794.1176470588234,1165000.0,-0.4463519313304721
929,Essendon,2016-11-27,House,1630000.0,3,2.0,2.0,563.0,2895.2042628774425,1165000.0,0.3991416309012875
930,Essendon,2016-11-27,House,850000.0,3,2.0,1.0,580.0,1465.5172413793102,1165000.0,-0.2703862660944206
931,Essendon,2016-11-27,Unit,872000.0,3,1.0,1.0,862.0,1011.600928074246,1165000.0,-0.2515021459227468
932,Essendon,2016-11-27,Townhouse,935000.0,3,2.0,2.0,247.0,3785.425101214575,1165000.0,-0.1974248927038626
933,Essendon,2016-11-27,Unit,440000.0,2,1.0,1.0,1011.0,435.2126607319486,1165000.0,-0.6223175965665236
934,Essendon,2016-11-27,House,1811000.0,5,3.0,2.0,657.0,2756.468797564688,1165000.0,0.5545064377682404
935,Essendon,2016-05-28,House,1500000.0,3,2.0,3.0,440.0,3409.090909090909,1165000.0,0.2875536480686695
936,Essendon,2016-05-28,House,1290000.0,3,1.0,2.0,605.0,2132.2314049586776,1165000.0,0.1072961373390558
937,Essendon,2016-05-28,House,1045000.0,3,1.0,1.0,429.0,2435.897435897436,1165000.0,-0.1030042918454935
938,Essendon,2016-08-28,House,1290000.0,3,1.0,1.0,618.0,2087.378640776699,1165000.0,0.1072961373390558
939,Essendon,2016-08-28,House,953000.0,2,1.0,1.0,414.0,2301.932367149758,1165000.0,-0.1819742489270386
940,Essendon,2016-08-28,House,1270000.0,4,2.0,2.0,411.0,3090.0243309002435,1165000.0,0.0901287553648068
941,Essendon,2016-08-28,House,1445000.0,3,2.0,1.0,400.0,3612.5,1165000.0,0.2403433476394849
942,Essendon,2016-08-28,House,1113000.0,4,1.0,2.0,533.0,2088.1801125703564,1165000.0,-0.0446351931330472
943,Essendon,2016-07-30,House,1505000.0,3,2.0,2.0,625.0,2408.0,1165000.0,0.2918454935622318
944,Glen Iris,2016-09-03,House,1735000.0,3,2.0,3.0,680.0,2551.470588235294,1750500.0,-0.0088546129677235
945,Glen Iris,2016-09-03,House,1699000.0,2,1.0,2.0,653.0,2601.8376722817766,1750500.0,-0.0294201656669523
946,Glen Iris,2016-09-03,House,3400000.0,4,3.0,2.0,856.0,3971.96261682243,1750500.0,0.942302199371608
947,Glen Iris,2016-09-03,House,3730000.0,5,3.0,2.0,919.0,4058.759521218716,1750500.0,1.1308197657812054
948,Glen Iris,2016-12-03,House,1800000.0,4,2.0,2.0,868.0,2073.7327188940094,1750500.0,0.0282776349614395
949,Glen Iris,2016-12-03,House,1998000.0,4,2.0,1.0,739.0,2703.6535859269284,1750500.0,0.1413881748071979
950,Glen Iris,2017-03-04,House,3110000.0,4,2.0,4.0,1318.0,2359.6358118361154,1750500.0,0.7766352470722651
951,Glen Iris,2017-03-04,House,1780000.0,3,1.0,2.0,627.0,2838.915470494418,1750500.0,0.0168523279063124
952,Glen Iris,2017-03-04,House,1425000.0,3,2.0,2.0,217.0,6566.820276497696,1750500.0,-0.1859468723221936
953,Glen Iris,2016-06-04,House,1530000.0,3,1.0,1.0,753.0,2031.8725099601593,1750500.0,-0.1259640102827763
954,Glen Iris,2016-06-04,House,1900000.0,4,4.0,2.0,708.0,2683.6158192090397,1750500.0,0.0854041702370751
955,Glen Iris,2016-06-04,House,1500000.0,2,1.0,2.0,660.0,2272.7272727272725,1750500.0,-0.143101970865467
956,Glen Iris,2016-06-04,House,1360000.0,3,2.0,1.0,704.0,1931.8181818181815,1750500.0,-0.2230791202513567
957,Glen Iris,2016-06-04,House,2175000.0,5,3.0,4.0,619.0,3513.73182552504,1750500.0,0.2425021422450728
958,Glen Iris,2016-06-04,House,2325000.0,4,3.0,2.0,638.0,3644.200626959247,1750500.0,0.3281919451585261
959,Glen Iris,2016-08-06,House,2538000.0,4,2.0,3.0,630.0,4028.571428571429,1750500.0,0.4498714652956298
960,Glen Iris,2016-08-06,House,2300000.0,4,3.0,4.0,1258.0,1828.2988871224163,1750500.0,0.3139103113396173
961,Glen Iris,2016-05-07,House,1600000.0,3,2.0,1.0,704.0,2272.7272727272725,1750500.0,-0.0859754355898314
962,Glen Iris,2016-05-07,House,2100000.0,3,2.0,2.0,904.0,2323.008849557522,1750500.0,0.1996572407883461
963,Glen Iris,2016-05-07,House,2115000.0,3,2.0,2.0,745.0,2838.9261744966443,1750500.0,0.2082262210796915
964,Glen Iris,2016-05-07,House,1700000.0,3,2.0,2.0,625.0,2720.0,1750500.0,-0.0288489003141959
965,Glen Iris,2016-05-07,House,3500000.0,4,2.0,2.0,859.0,4074.5052386495927,1750500.0,0.9994287346472436
966,Glen Iris,2016-05-07,House,1750000.0,3,2.0,2.0,652.0,2684.0490797546013,1750500.0,-0.0002856326763781
967,Glen Iris,2016-11-07,House,967500.0,3,2.0,1.0,233.0,4152.360515021459,1750500.0,-0.4473007712082262
968,Glen Iris,2016-11-07,House,2077000.0,4,2.0,3.0,553.0,3755.8770343580472,1750500.0,0.18651813767495
969,Glen Iris,2016-11-07,House,2850000.0,4,3.0,2.0,1184.0,2407.0945945945946,1750500.0,0.6281062553556127
970,Glen Iris,2016-10-08,House,1222000.0,3,1.0,1.0,215.0,5683.720930232558,1750500.0,-0.3019137389317338
971,Glen Iris,2016-10-08,House,1550000.0,4,2.0,2.0,662.0,2341.3897280966767,1750500.0,-0.1145387032276492
972,Glen Iris,2016-09-10,House,1660000.0,3,1.0,2.0,297.0,5589.225589225589,1750500.0,-0.0516995144244501
973,Glen Iris,2016-09-10,House,2250000.0,6,3.0,2.0,650.0,3461.5384615384614,1750500.0,0.2853470437017995
974,Glen Iris,2016-09-10,Unit,1162000.0,3,2.0,2.0,281.0,4135.231316725979,1750500.0,-0.3361896600971151
975,Glen Iris,2016-09-10,House,2020000.0,4,2.0,2.0,630.0,3206.3492063492063,1750500.0,0.1539560125678377
976,Glen Iris,2016-09-10,House,845000.0,2,0.0,0.0,207.0,4082.1256038647343,1750500.0,-0.5172807769208797
977,Glen Iris,2016-09-10,House,1510000.0,3,2.0,2.0,370.0,4081.0810810810817,1750500.0,-0.1373893173379034
978,Glen Iris,2016-12-10,House,2010000.0,4,2.0,2.0,659.0,3050.0758725341425,1750500.0,0.1482433590402742
979,Glen Iris,2016-12-10,House,1275000.0,3,2.0,2.0,669.0,1905.829596412556,1750500.0,-0.2716366752356469
980,Glen Iris,2016-12-10,Unit,452000.0,1,1.0,1.0,63.0,7174.603174603175,1750500.0,-0.7417880605541274
981,Glen Iris,2016-12-10,Townhouse,1625000.0,3,2.0,2.0,365.0,4452.054794520548,1750500.0,-0.0716938017709225
982,Glen Iris,2016-11-12,House,1800000.0,4,3.0,2.0,743.0,2422.611036339166,1750500.0,0.0282776349614395
983,Glen Iris,2016-11-12,House,1820000.0,3,1.0,3.0,650.0,2800.0,1750500.0,0.0397029420165667
984,Glen Iris,2016-11-12,Unit,291000.0,1,1.0,1.0,1097.0,265.26891522333636,1750500.0,-0.8337617823479005
985,Glen Iris,2016-11-12,Unit,710000.0,2,1.0,2.0,123.0,5772.357723577235,1750500.0,-0.5944015995429878
986,Glen Iris,2016-11-12,House,2376000.0,4,2.0,2.0,652.0,3644.171779141104,1750500.0,0.3573264781491002
987,Glen Iris,2016-11-12,House,1020000.0,2,1.0,0.0,251.0,4063.7450199203186,1750500.0,-0.4173093401885175
988,Glen Iris,2016-11-12,House,1456000.0,3,1.0,2.0,504.0,2888.8888888888887,1750500.0,-0.1682376463867466
989,Glen Iris,2016-08-13,House,1875000.0,3,2.0,3.0,607.0,3088.9621087314663,1750500.0,0.0711225364181662
990,Glen Iris,2016-08-13,House,1430000.0,3,3.0,2.0,385.0,3714.285714285714,1750500.0,-0.1830905455584119
991,Glen Iris,2016-05-14,Townhouse,345000.0,1,1.0,1.0,745.0,463.0872483221477,1750500.0,-0.8029134532990574
992,Glen Iris,2016-05-14,House,2000000.0,5,3.0,1.0,696.0,2873.5632183908046,1750500.0,0.1425307055127106
993,Glen Iris,2016-05-14,House,1550000.0,4,0.0,0.0,769.0,2015.6046814044216,1750500.0,-0.1145387032276492
994,Glen Iris,2016-05-14,House,1625000.0,3,2.0,4.0,1005.0,1616.915422885572,1750500.0,-0.0716938017709225
995,Glen Iris,2016-10-15,Townhouse,585000.0,2,1.0,1.0,84.0,6964.285714285715,1750500.0,-0.6658097686375322
996,Glen Iris,2016-10-15,House,1960000.0,5,3.0,2.0,650.0,3015.3846153846152,1750500.0,0.1196800914024564
997,Glen Iris,2016-10-15,House,1700000.0,4,3.0,1.0,650.0,2615.3846153846152,1750500.0,-0.0288489003141959
998,Glen Iris,2016-10-15,Townhouse,1220000.0,3,2.0,2.0,278.0,4388.489208633094,1750500.0,-0.3030562696372465
999,Glen Iris,2016-10-15,House,1375000.0,3,2.0,2.0,328.0,4192.073170731707,1750500.0,-0.2145101399600114
1000,Glen Iris,2016-10-15,House,920000.0,2,1.0,2.0,334.0,2754.491017964072,1750500.0,-0.4744358754641531
1001,Glen Iris,2016-07-16,Unit,382000.0,2,1.0,1.0,1069.0,357.34331150608045,1750500.0,-0.7817766352470723
1002,Glen Iris,2016-07-16,Townhouse,1350000.0,4,2.0,2.0,342.0,3947.368421052632,1750500.0,-0.2287917737789203
1003,Glen Iris,2016-07-16,House,1280000.0,2,1.0,1.0,412.0,3106.7961165048546,1750500.0,-0.2687803484718651
1004,Glen Iris,2016-09-17,House,1825000.0,3,1.0,2.0,652.0,2799.079754601227,1750500.0,0.0425592687803484
1005,Glen Iris,2016-09-17,House,2825000.0,5,4.0,4.0,802.0,3522.443890274314,1750500.0,0.6138246215367038
1006,Glen Iris,2016-09-17,House,2825000.0,3,2.0,4.0,885.0,3192.090395480226,1750500.0,0.6138246215367038
1007,Glen Iris,2016-09-17,House,1825000.0,4,3.0,2.0,366.0,4986.338797814207,1750500.0,0.0425592687803484
1008,Glen Iris,2017-03-18,House,2016000.0,4,2.0,3.0,733.0,2750.3410641200544,1750500.0,0.1516709511568123
1009,Glen Iris,2017-03-18,House,3085000.0,5,3.0,3.0,778.0,3965.295629820051,1750500.0,0.7623536132533562
1010,Glen Iris,2017-03-18,House,1710000.0,3,1.0,3.0,557.0,3070.0179533213645,1750500.0,-0.0231362467866323
1011,Glen Iris,2017-03-18,House,1770000.0,3,1.0,3.0,603.0,2935.323383084577,1750500.0,0.0111396743787489
1012,Glen Iris,2017-03-18,House,1765000.0,3,1.0,2.0,650.0,2715.3846153846152,1750500.0,0.0082833476149671
1013,Glen Iris,2016-06-18,House,2000000.0,3,1.0,2.0,821.0,2436.05359317905,1750500.0,0.1425307055127106
1014,Glen Iris,2016-06-18,House,1600000.0,2,2.0,2.0,718.0,2228.4122562674092,1750500.0,-0.0859754355898314
1015,Glen Iris,2016-06-18,House,1880000.0,3,2.0,2.0,668.0,2814.37125748503,1750500.0,0.073978863181948
1016,Glen Iris,2016-11-19,House,2352500.0,5,3.0,2.0,642.0,3664.330218068536,1750500.0,0.3439017423593259
1017,Glen Iris,2016-11-19,House,3860000.0,5,4.0,2.0,830.0,4650.6024096385545,1750500.0,1.2050842616395316
1018,Glen Iris,2016-11-19,House,2625000.0,4,3.0,2.0,840.0,3125.0,1750500.0,0.4995715509854327
1019,Glen Iris,2016-05-22,House,1650000.0,5,2.0,2.0,400.0,4125.0,1750500.0,-0.0574121679520137
1020,Glen Iris,2016-09-24,Unit,690000.0,2,1.0,2.0,166.0,4156.626506024097,1750500.0,-0.6058269065981148
1021,Glen Iris,2016-09-24,Townhouse,1200000.0,3,2.0,2.0,541.0,2218.1146025878,1750500.0,-0.3144815766923736
1022,Glen Iris,2016-09-24,House,3010000.0,4,3.0,2.0,677.0,4446.085672082718,1750500.0,0.7195087117966296
1023,Glen Iris,2017-02-25,House,1950000.0,4,2.0,2.0,775.0,2516.1290322580644,1750500.0,0.1139674378748928
1024,Glen Iris,2017-02-25,House,2200000.0,3,1.0,2.0,700.0,3142.8571428571427,1750500.0,0.2567837760639817
1025,Glen Iris,2017-02-25,House,1751000.0,3,1.0,3.0,609.0,2875.2052545155993,1750500.0,0.0002856326763781
1026,Glen Iris,2017-02-25,House,1857000.0,4,2.0,3.0,548.0,3388.6861313868612,1750500.0,0.0608397600685518
1027,Glen Iris,2017-02-25,Unit,375000.0,1,1.0,1.0,602.0,622.9235880398671,1750500.0,-0.7857754927163667
1028,Glen Iris,2017-02-25,House,1500000.0,3,1.0,3.0,401.0,3740.648379052369,1750500.0,-0.143101970865467
1029,Glen Iris,2017-02-25,House,2725000.0,4,3.0,2.0,603.0,4519.071310116086,1750500.0,0.5566980862610683
1030,Glen Iris,2016-07-26,House,1723000.0,2,1.0,1.0,553.0,3115.732368896926,1750500.0,-0.0157097972007997
1031,Glen Iris,2016-07-26,House,2800000.0,3,1.0,2.0,762.0,3674.540682414698,1750500.0,0.5995429877177949
1032,Glen Iris,2016-06-27,House,1665000.0,3,1.0,2.0,685.0,2430.6569343065694,1750500.0,-0.0488431876606683
1033,Glen Iris,2016-06-27,House,1420000.0,3,1.0,2.0,615.0,2308.9430894308944,1750500.0,-0.1888031990859754
1034,Glen Iris,2016-11-27,House,1550000.0,3,2.0,2.0,307.0,5048.85993485342,1750500.0,-0.1145387032276492
1035,Glen Iris,2016-11-27,Unit,420000.0,1,1.0,1.0,805.0,521.7391304347826,1750500.0,-0.7600685518423308
1036,Glen Iris,2016-11-27,House,1920000.0,4,2.0,2.0,706.0,2719.5467422096317,1750500.0,0.0968294772922022
1037,Glen Iris,2016-11-27,House,2100000.0,5,3.0,2.0,696.0,3017.2413793103447,1750500.0,0.1996572407883461
1038,Glen Iris,2016-11-27,House,2410000.0,5,2.0,2.0,654.0,3685.0152905198775,1750500.0,0.3767495001428163
1039,Glen Iris,2016-11-27,House,2100000.0,4,2.0,2.0,645.0,3255.813953488372,1750500.0,0.1996572407883461
1040,Glen Iris,2016-11-27,House,2950000.0,4,2.0,2.0,1485.0,1986.5319865319864,1750500.0,0.6852327906312482
1041,Glen Iris,2016-05-28,House,3365000.0,5,2.0,2.0,1339.0,2513.0694548170277,1750500.0,0.9223079120251356
1042,Glen Iris,2016-05-28,House,1390000.0,4,2.0,3.0,397.0,3501.259445843829,1750500.0,-0.2059411596686661
1043,Glen Iris,2016-05-28,House,1802000.0,4,3.0,2.0,394.0,4573.604060913705,1750500.0,0.0294201656669523
1044,Glen Iris,2016-08-28,House,1310000.0,3,1.0,2.0,464.0,2823.2758620689656,1750500.0,-0.2516423878891745
1045,Glen Iris,2016-08-28,House,1931000.0,3,2.0,2.0,648.0,2979.938271604938,1750500.0,0.1031133961725221
1046,Glen Iris,2016-08-28,House,2000000.0,4,2.0,4.0,401.0,4987.5311720698255,1750500.0,0.1425307055127106
1047,Glen Iris,2016-08-28,House,1250000.0,2,1.0,2.0,438.0,2853.8812785388127,1750500.0,-0.2859183090545558
1048,Glen Iris,2016-07-30,House,2400000.0,5,3.0,2.0,709.0,3385.049365303244,1750500.0,0.3710368466152527
1049,Glenroy,2016-09-03,House,610000.0,3,1.0,2.0,696.0,876.4367816091954,677500.0,-0.0996309963099631
1050,Glenroy,2016-12-03,House,610000.0,3,1.0,3.0,640.0,953.125,677500.0,-0.0996309963099631
1051,Glenroy,2016-12-03,Townhouse,555000.0,3,2.0,2.0,244.0,2274.590163934426,677500.0,-0.1808118081180811
1052,Glenroy,2016-12-03,House,500000.0,3,1.0,1.0,336.0,1488.095238095238,677500.0,-0.2619926199261992
1053,Glenroy,2016-12-03,House,806500.0,3,1.0,2.0,766.0,1052.8720626631855,677500.0,0.1904059040590406
1054,Glenroy,2016-12-03,House,1150000.0,5,3.0,2.0,700.0,1642.857142857143,677500.0,0.6974169741697417
1055,Glenroy,2017-03-04,House,850000.0,5,3.0,1.0,487.0,1745.3798767967146,677500.0,0.2546125461254612
1056,Glenroy,2017-03-04,House,550000.0,4,2.0,1.0,683.0,805.2708638360176,677500.0,-0.1881918819188192
1057,Glenroy,2017-03-04,House,822000.0,3,1.0,4.0,700.0,1174.2857142857142,677500.0,0.2132841328413284
1058,Glenroy,2017-03-04,House,980000.0,3,2.0,3.0,1029.0,952.3809523809524,677500.0,0.4464944649446494
1059,Glenroy,2016-08-06,House,670000.0,3,1.0,1.0,652.0,1027.6073619631902,677500.0,-0.011070110701107
1060,Glenroy,2016-08-06,Unit,430000.0,2,1.0,1.0,164.0,2621.951219512195,677500.0,-0.3653136531365313
1061,Glenroy,2016-08-06,House,852500.0,2,1.0,2.0,832.0,1024.639423076923,677500.0,0.2583025830258302
1062,Glenroy,2016-08-06,House,1025000.0,4,2.0,4.0,1011.0,1013.847675568744,677500.0,0.5129151291512916
1063,Glenroy,2016-05-07,House,540000.0,2,1.0,1.0,164.0,3292.682926829268,677500.0,-0.2029520295202952
1064,Glenroy,2016-11-07,House,530000.0,2,1.0,2.0,643.0,824.2612752721617,677500.0,-0.2177121771217712
1065,Glenroy,2016-10-08,House,721000.0,3,1.0,2.0,674.0,1069.73293768546,677500.0,0.0642066420664206
1066,Glenroy,2016-10-08,House,737000.0,3,1.0,4.0,640.0,1151.5625,677500.0,0.0878228782287822
1067,Glenroy,2016-10-08,House,575500.0,3,1.0,1.0,701.0,820.9700427960057,677500.0,-0.1505535055350553
1068,Glenroy,2016-10-08,House,600000.0,3,1.0,2.0,702.0,854.7008547008547,677500.0,-0.1143911439114391
1069,Glenroy,2016-10-08,House,460000.0,3,2.0,2.0,224.0,2053.5714285714284,677500.0,-0.3210332103321033
1070,Glenroy,2016-10-08,Townhouse,370000.0,3,2.0,1.0,259.0,1428.571428571429,677500.0,-0.4538745387453874
1071,Glenroy,2016-09-10,House,691000.0,3,1.0,2.0,753.0,917.6626826029216,677500.0,0.0199261992619926
1072,Glenroy,2016-09-10,House,500000.0,3,1.0,1.0,589.0,848.8964346349745,677500.0,-0.2619926199261992
1073,Glenroy,2016-09-10,Townhouse,545000.0,3,2.0,1.0,136.0,4007.3529411764703,677500.0,-0.1955719557195571
1074,Glenroy,2016-12-10,House,670000.0,3,1.0,4.0,734.0,912.8065395095368,677500.0,-0.011070110701107
1075,Glenroy,2016-12-10,House,572000.0,3,1.0,2.0,627.0,912.280701754386,677500.0,-0.1557195571955719
1076,Glenroy,2016-12-10,House,702000.0,4,1.0,4.0,606.0,1158.4158415841584,677500.0,0.0361623616236162
1077,Glenroy,2016-12-10,House,730000.0,2,1.0,1.0,705.0,1035.4609929078017,677500.0,0.077490774907749
1078,Glenroy,2016-12-10,House,711500.0,3,1.0,3.0,667.0,1066.7166416791604,677500.0,0.0501845018450184
1079,Glenroy,2016-12-10,House,820000.0,3,2.0,4.0,805.0,1018.6335403726708,677500.0,0.2103321033210332
1080,Glenroy,2017-03-11,House,810000.0,5,4.0,4.0,695.0,1165.4676258992806,677500.0,0.1955719557195571
1081,Glenroy,2016-11-12,Townhouse,460000.0,3,1.0,1.0,325.0,1415.3846153846157,677500.0,-0.3210332103321033
1082,Glenroy,2016-11-12,House,793000.0,3,1.0,2.0,780.0,1016.6666666666666,677500.0,0.1704797047970479
1083,Glenroy,2016-11-12,House,596000.0,3,1.0,3.0,624.0,955.1282051282052,677500.0,-0.1202952029520295
1084,Glenroy,2016-10-15,House,447500.0,3,1.0,1.0,320.0,1398.4375,677500.0,-0.3394833948339483
1085,Glenroy,2016-10-15,House,588000.0,3,1.0,1.0,616.0,954.5454545454544,677500.0,-0.1321033210332103
1086,Glenroy,2016-10-15,Unit,410000.0,2,1.0,2.0,200.0,2050.0,677500.0,-0.3948339483394834
1087,Glenroy,2016-10-15,House,688000.0,3,1.0,4.0,700.0,982.8571428571428,677500.0,0.0154981549815498
1088,Glenroy,2016-10-15,House,612500.0,3,2.0,3.0,635.0,964.5669291338584,677500.0,-0.0959409594095941
1089,Glenroy,2016-04-16,House,525000.0,3,1.0,1.0,665.0,789.4736842105264,677500.0,-0.2250922509225092
1090,Glenroy,2016-09-17,House,703000.0,3,1.0,4.0,704.0,998.5795454545456,677500.0,0.0376383763837638
1091,Glenroy,2016-09-17,Townhouse,608000.0,4,2.0,1.0,252.0,2412.6984126984125,677500.0,-0.1025830258302583
1092,Glenroy,2016-09-17,House,705000.0,5,3.0,2.0,612.0,1151.9607843137255,677500.0,0.040590405904059
1093,Glenroy,2016-09-17,Unit,320500.0,2,1.0,1.0,3056.0,104.87565445026178,677500.0,-0.5269372693726937
